DIALOGUE_ID,STEP_ID,SPEAKER,UTTERANCE,INTENT-SLOT,SENTIMENT
694,9,Agent,sure is there anything else to update,else(),neutral
694,10,User,actually i would prefer with british cuisine,update(price=british),neutral
694,10,Agent,sure is there anything else to update,else(),neutral
694,11,User,actually i would prefer in a cheap price range,update(price=cheap),neutral
694,11,Agent,sure is there anything else to update,else(),neutral
694,12,User,no,inform(NO),neutral
694,12,Agent,ok let me look into some options for you,inform(),neutral
694,13,User,<SILENCE>,silence(),neutral
694,13,Agent,api_call british rome six cheap,api_call(),neutral
694,14,User,<SILENCE>,silence(),neutral
694,14,Agent,what do you think of this option: resto_rome_cheap_british_7stars,option(),neutral
694,15,User,that looks great,inform(YES),positive
694,15,Agent,great let me do the reservation,inform(done),positive
694,16,User,what is the phone number of the restaurant,phone(res_name=resto_rome_cheap_british_7stars),neutral
694,16,Agent,here it is resto_rome_cheap_british_7stars_phone,inform(done),neutral
694,17,User,thanks,greeting(),positive
694,17,Agent,is there anything i can help you with,else(),neutral
694,18,User,no thank you,inform(NO),neutral
694,18,Agent,you're welcome,greeting(),neutral
,,,,,
695,1,User,hello,greeting(),neutral
695,1,Agent,hello what can i help you with today,request(),neutral
695,2,User,may i have a table in a moderate price range,restaurant(price=moderate),neutral
695,2,Agent,i'm on it,inform(),neutral
695,3,User,<SILENCE>,silence(),neutral
695,3,Agent,any preference on a type of cuisine,request(food),neutral
695,4,User,with spanish food,inform(food=spanish),neutral
695,4,Agent,where should it be,request(location),neutral
695,5,User,rome please,inform(location=rome),neutral
695,5,Agent,how many people would be in your party,request(price),neutral
695,6,User,for two please,inform(price=cheap),neutral
695,6,Agent,What category restaurant are you looking for,request(category),neutral
695,7,User,one star,inform(category=one),neutral
695,7,Agent,ok let me look into some options for you,inform(),neutral
695,8,User,<SILENCE>,silence(),neutral
695,8,Agent,api_call spanish rome two moderate,api_call(),neutral
695,9,User,actually i would prefer in paris,update(location=paris),neutral
695,9,Agent,sure is there anything else to update,else(),neutral
695,10,User,no,inform(NO),neutral
695,10,Agent,ok let me look into some options for you,inform(),neutral
695,11,User,<SILENCE>,silence(),neutral
695,11,Agent,api_call spanish paris two moderate,api_call(),neutral
695,12,User,<SILENCE>,silence(),neutral
695,12,Agent,what do you think of this option: resto_paris_moderate_spanish_8stars,option(),neutral
695,13,User,do you have something else,inform(NO),negative
695,13,Agent,sure let me find an other option for you,inform(),neutral
695,14,User,<SILENCE>,silence(),neutral
695,14,Agent,what do you think of this option: resto_paris_moderate_spanish_5stars,option(),neutral
695,15,User,no i don't like that,inform(NO),negative
695,15,Agent,sure let me find an other option for you,inform(),neutral
695,16,User,<SILENCE>,silence(),neutral
695,16,Agent,what do you think of this option: resto_paris_moderate_spanish_4stars,option(),neutral
695,17,User,it's perfect,inform(YES),positive
695,17,Agent,great let me do the reservation,inform(done),positive
695,18,User,what is the phone number of the restaurant,phone(res_name=resto_paris_moderate_spanish_4stars),neutral
695,18,Agent,here it is resto_paris_moderate_spanish_4stars_phone,inform(done),neutral
695,19,User,may i have the address of the restaurant,address(res_name=resto_paris_moderate_spanish_4stars),neutral
695,19,Agent,here it is resto_paris_moderate_spanish_4stars_address,inform(done),neutral
695,20,User,thank you,greeting(),positive
695,20,Agent,is there anything i can help you with,else(),neutral
695,21,User,no thanks,inform(NO),neutral
695,21,Agent,you're welcome,greeting(),neutral
,,,,,
696,1,User,hi,greeting(),neutral
696,1,Agent,hello what can i help you with today,request(),neutral
696,2,User,can you book a table in madrid,restaurant(location=madrid),neutral
696,2,Agent,i'm on it,inform(),neutral
696,3,User,<SILENCE>,silence(),neutral
696,3,Agent,any preference on a type of cuisine,request(food),neutral
696,4,User,i love french food,inform(food=french),neutral
696,4,Agent,how many people would be in your party,request(people),neutral
696,5,User,for two please,inform(people=two),neutral
696,5,Agent,which price range are looking for,request(price),neutral
696,6,User,in a cheap price range please,inform(price=cheap),neutral
696,6,Agent,What category restaurant are you looking for,request(category),neutral
696,7,User,one star,inform(category=one),neutral
696,7,Agent,ok let me look into some options for you,inform(),neutral
696,8,User,<SILENCE>,silence(),neutral
696,8,Agent,api_call french madrid two cheap,api_call(),neutral
696,9,User,actually i would prefer in a moderate price range,update(price=moderate),neutral
696,9,Agent,sure is there anything else to update,else(),neutral
696,10,User,no,inform(NO),neutral
696,10,Agent,ok let me look into some options for you,inform(),neutral
696,11,User,<SILENCE>,silence(),neutral
696,11,Agent,api_call french madrid two moderate,api_call(),neutral
696,12,User,<SILENCE>,silence(),neutral
696,12,Agent,what do you think of this option: resto_madrid_moderate_french_8stars,option(),neutral
696,13,User,no i don't like that,inform(NO),negative
696,13,Agent,sure let me find an other option for you,inform(),neutral
696,14,User,<SILENCE>,silence(),neutral
696,14,Agent,what do you think of this option: resto_madrid_moderate_french_3stars,option(),neutral
696,15,User,that looks great,inform(YES),positive
696,15,Agent,great let me do the reservation,inform(done),positive
696,16,User,can you provide the address,address(res_name=resto_madrid_moderate_french_3stars),neutral
696,16,Agent,here it is resto_madrid_moderate_french_3stars_address,inform(done),neutral
696,17,User,you rock,inform(),positive
696,17,Agent,is there anything i can help you with,else(),neutral
696,18,User,no thanks,inform(NO),neutral
696,18,Agent,you're welcome,greeting(),neutral
,,,,,
697,1,User,hello,greeting(),neutral
697,1,Agent,hello what can i help you with today,request(),neutral
697,2,User,can you book a table with french food for four people,"restaurant(food=french,people=four)",neutral
697,2,Agent,i'm on it,inform(),neutral
697,3,User,<SILENCE>,silence(),neutral
697,3,Agent,where should it be,request(location),neutral
697,4,User,in madrid,inform(location=madrid),neutral
697,4,Agent,which price range are looking for,request(price),neutral
697,5,User,i am looking for a cheap restaurant,inform(price=cheap),neutral
697,5,Agent,What category restaurant are you looking for,request(category),neutral
697,6,User,one star,inform(category=one),neutral
697,6,Agent,ok let me look into some options for you,inform(),neutral
697,7,User,<SILENCE>,silence(),neutral
697,7,Agent,api_call french madrid four cheap,api_call(),neutral
697,8,User,instead could it be with indian cuisine,update(food=indian),neutral
697,8,Agent,sure is there anything else to update,else(),neutral
697,9,User,no,inform(NO),neutral
697,9,Agent,ok let me look into some options for you,inform(),neutral
697,10,User,<SILENCE>,silence(),neutral
697,10,Agent,api_call indian madrid four cheap,api_call(),neutral
697,11,User,<SILENCE>,silence(),neutral
697,11,Agent,what do you think of this option: resto_madrid_cheap_indian_6stars,option(),neutral
697,12,User,no this does not work for me,inform(NO),negative
697,12,Agent,sure let me find an other option for you,inform(),neutral
697,13,User,<SILENCE>,silence(),neutral
697,13,Agent,what do you think of this option: resto_madrid_cheap_indian_5stars,option(),neutral
697,14,User,i love that,inform(YES),positive
697,14,Agent,great let me do the reservation,inform(done),positive
697,15,User,what is the phone number of the restaurant,address(res_name=resto_madrid_cheap_indian_5stars),neutral
697,15,Agent,here it is resto_madrid_cheap_indian_5stars_phone,inform(done),neutral
697,16,User,you rock,inform(),positive
697,16,Agent,is there anything i can help you with,else(),neutral
697,17,User,no thank you,inform(NO),neutral
697,17,Agent,you're welcome,greeting(),neutral
,,,,,
698,1,User,good morning,greeting(),neutral
698,1,Agent,hello what can i help you with today,request(),neutral
698,2,User,may i have a table in madrid in a cheap price range with italian food,"restaurant(food=italian,price=cheap)",neutral
698,2,Agent,i'm on it,inform(),neutral
698,3,User,<SILENCE>,silence(),neutral
698,3,Agent,how many people would be in your party,request(people=two),neutral
698,4,User,for two please,inform(location=paris),neutral
698,4,Agent,What category restaurant are you looking for,request(category),neutral
698,5,User,one star,inform(category=one),neutral
698,5,Agent,ok let me look into some options for you,inform(),neutral
698,6,User,<SILENCE>,silence(),neutral
698,6,Agent,api_call italian madrid two cheap,api_call(),neutral
698,7,User,actually i would prefer with british food,update(people=two),neutral
698,7,Agent,sure is there anything else to update,else(),neutral
698,8,User,instead could it be in paris,update(location=paris),neutral
698,8,Agent,sure is there anything else to update,else(),neutral
698,9,User,no,inform(NO),neutral
698,9,Agent,ok let me look into some options for you,inform(),neutral
698,10,User,<SILENCE>,silence(),neutral
698,10,Agent,api_call british paris two cheap,api_call(),neutral
698,11,User,<SILENCE>,silence(),neutral
698,11,Agent,what do you think of this option: resto_paris_cheap_british_7stars,option(),neutral
698,12,User,no this does not work for me,inform(NO),negative
698,12,Agent,sure let me find an other option for you,inform(),neutral
698,13,User,<SILENCE>,silence(),neutral
698,13,Agent,what do you think of this option: resto_paris_cheap_british_6stars,option(),neutral
698,14,User,do you have something else,inform(NO),negative
698,14,Agent,sure let me find an other option for you,inform(),neutral
698,15,User,<SILENCE>,silence(),neutral
698,15,Agent,what do you think of this option: resto_paris_cheap_british_2stars,option(),neutral
698,16,User,it's perfect,inform(YES),positive
698,16,Agent,great let me do the reservation,inform(done),positive
698,17,User,do you have its address,address(res_name=resto_paris_cheap_british_2stars),neutral
698,17,Agent,here it is resto_paris_cheap_british_2stars_address,inform(done),neutral
698,18,User,thanks,greeting(),positive
698,18,Agent,is there anything i can help you with,else(),neutral
698,19,User,no thank you,inform(NO),neutral
698,19,Agent,you're welcome,greeting(),neutral
,,,,,
699,1,User,good morning,greeting(),neutral
699,1,Agent,hello what can i help you with today,request(),neutral
699,2,User,i'd like to book a table in a cheap price range,restaurant(price=cheap),neutral
699,2,Agent,i'm on it,inform(),neutral
699,3,User,<SILENCE>,silence(),neutral
699,3,Agent,any preference on a type of cuisine,request(food),neutral
699,4,User,with italian food,inform(food=italian),neutral
